TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionTime,TransactionStatus,Channel,IsInternational,Fees,TransactionCategory,GeoLocation
585,501942,Deposit,,2024-08-07 00:00:00,267,GBP,13,Reversed,Branch,,5,Salary,
586,890231,Withdrawal,,2024-08-08 00:00:00,357,JPY,8,Completed,ATM,,2.5,Cash Withdrawal,"35.6895,139.6917"
587,337008,Withdrawal,8713.03430280572,2024-08-09 00:00:00,32,USD,9,Completed,ATM,Yes,2.5,,"-33.8688,151.2093"
588,937337,Withdrawal,1012.16055930321,2024-08-10 00:00:00,133,USD,10,Completed,,Yes,,Cash Withdrawal,"-33.8688,151.2093"
589,950280,Deposit,7919.62370728901,2024-08-11 00:00:00,57,USD,5,Completed,Online Banking,No,0,Salary,"40.7128,-74.0060"
590,907384,Withdrawal,2983.83946536486,2024-08-12 00:00:00,232,JPY,8,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
591,710890,Deposit,9001.31321966166,2024-08-13 00:00:00,125,EUR,13,Completed,Online Banking,Yes,0,Salary,"51.5074,-0.1278"
592,319243,Withdrawal,4559.35434195401,2024-08-14 00:00:00,93,JPY,5,Completed,ATM,No,2.5,Cash Withdrawal,"35.6895,139.6917"
593,394174,Transfer,7125.78836264081,2024-08-15 00:00:00,47,EUR,1,Completed,Branch,Yes,5,Loan Payment,"35.6895,139.6917"
594,192126,Deposit,9160.41147393784,2024-08-16 00:00:00,283,USD,18,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
595,334892,Transfer,6418.314831035,2024-08-17 00:00:00,477,GBP,7,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
596,975629,Payment,5522.87312540375,2024-08-18 00:00:00,364,EUR,4,Completed,POS,Yes,1.5,Shopping,"40.7128,-74.0060"
597,197133,Withdrawal,7617.82795699446,2024-08-19 00:00:00,466,USD,8,Completed,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
598,109915,Transfer,3729.45987378857,2024-08-20 00:00:00,176,GBP,23,Completed,Branch,Yes,5,Loan Payment,"52.5200,13.4050"
599,924918,Transfer,7954.60563352819,2024-08-21 00:00:00,163,JPY,6,Pending,ATM,Yes,2.5,Loan Payment,"40.7128,-74.0060"
600,401469,Transfer,1340.48385673233,2024-08-22 00:00:00,57,EUR,16,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
601,595592,Deposit,1037.1940600848,2024-08-23 00:00:00,131,EUR,9,Completed,Branch,Yes,5,Salary,"51.5074,-0.1278"
602,235933,Withdrawal,8056.86081319682,2024-08-24 00:00:00,219,EUR,22,Pending,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
603,366098,Payment,9519.42895497192,2024-08-25 00:00:00,212,EUR,12,Completed,POS,Yes,1.5,Travel,"35.6895,139.6917"
604,610886,Withdrawal,1495.20532010514,2024-08-26 00:00:00,148,EUR,18,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
605,936946,Withdrawal,9964.27623548363,2024-08-27 00:00:00,19,GBP,2,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
606,766730,Transfer,,2024-08-28 00:00:00,62,USD,11,Completed,Online Banking,Yes,0,Loan Payment,"51.5074,-0.1278"
607,648500,Deposit,6715.20733005536,2024-08-29 00:00:00,435,EUR,8,Completed,Online Banking,No,0,,"52.5200,13.4050"
608,926054,Payment,367.776434149202,2024-08-30 00:00:00,179,USD,16,Completed,Mobile App,Yes,1,Shopping,"-33.8688,151.2093"
609,107588,,9887.66698304392,2024-08-31 00:00:00,136,EUR,5,Completed,Mobile App,Yes,1,Loan Payment,"-33.8688,151.2093"
610,377515,Transfer,616.045427910941,2024-09-01 00:00:00,470,JPY,23,Reversed,Branch,No,5,Loan Payment,"35.6895,139.6917"
611,485494,Transfer,4956.21191908218,2024-09-02 00:00:00,203,USD,5,Completed,,Yes,1.5,Loan Payment,"52.5200,13.4050"
612,761994,Payment,268.384800122423,2024-09-03 00:00:00,359,USD,2,Completed,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
613,369204,Transfer,4418.06064773026,2024-09-04 00:00:00,335,USD,8,Completed,Branch,Yes,5,Loan Payment,"35.6895,139.6917"
614,711487,Payment,9926.30908567844,2024-09-05 00:00:00,426,JPY,10,Completed,POS,Yes,1.5,Utility,"40.7128,-74.0060"
615,613253,Withdrawal,8232.31927220305,2024-09-06 00:00:00,347,USD,5,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
616,801052,Deposit,8170.44364339982,2024-09-07 00:00:00,490,USD,13,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
617,600157,Payment,5544.53515906883,2024-09-08 00:00:00,280,EUR,4,Completed,POS,Yes,,Utility,"40.7128,-74.0060"
618,218804,Transfer,5263.98804554095,2024-09-09 00:00:00,283,GBP,16,Completed,Online Banking,Yes,0,Loan Payment,"-33.8688,151.2093"
619,834035,Withdrawal,3120.73496448054,2024-09-10 00:00:00,360,GBP,19,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
620,871727,Deposit,5020.30910773893,2024-09-11 00:00:00,278,JPY,12,Pending,Branch,Yes,5,Salary,"40.7128,-74.0060"
621,930814,Transfer,4683.69266233487,2024-09-12 00:00:00,390,EUR,3,Completed,ATM,Yes,2.5,Loan Payment,"51.5074,-0.1278"
622,319021,Deposit,1812.95853561556,2024-09-13 00:00:00,147,JPY,20,Completed,Online Banking,No,0,Salary,"35.6895,139.6917"
623,489292,Withdrawal,4783.56450078867,2024-09-14 00:00:00,479,GBP,12,Pending,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
624,250484,,8320.2246630429,2024-09-15 00:00:00,455,USD,10,Completed,Branch,Yes,5,Loan Payment,"-33.8688,151.2093"
625,547257,,2594.29583299939,2024-09-16 00:00:00,68,USD,12,Completed,Branch,Yes,5,Loan Payment,"52.5200,13.4050"
626,730378,Withdrawal,,2024-09-17 00:00:00,71,GBP,13,,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
627,925299,Payment,1172.99263678227,2024-09-18 00:00:00,81,EUR,16,Completed,Mobile App,Yes,1,Utility,"35.6895,139.6917"
628,752678,,3060.96826909755,2024-09-19 00:00:00,476,EUR,23,,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
629,794774,Payment,7416.26116103034,2024-09-20 00:00:00,42,JPY,10,Completed,POS,Yes,1.5,Shopping,"52.5200,13.4050"
630,124845,Transfer,7092.70515920154,2024-09-21 00:00:00,151,JPY,22,Completed,Mobile App,Yes,1,Loan Payment,"-33.8688,151.2093"
631,820202,Transfer,3780.22087989183,2024-09-22 00:00:00,3,USD,18,Completed,Mobile App,Yes,1,Loan Payment,"35.6895,139.6917"
632,733075,Withdrawal,5113.65467279645,2024-09-23 00:00:00,250,JPY,5,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
633,273481,Transfer,3127.88297226498,2024-09-24 00:00:00,438,EUR,10,Completed,ATM,No,2.5,Loan Payment,"52.5200,13.4050"
634,478475,Payment,9695.04069652606,2024-09-25 00:00:00,68,USD,9,Completed,POS,Yes,1.5,Travel,"52.5200,13.4050"
635,413035,Payment,5245.53289296286,2024-09-26 00:00:00,308,EUR,5,Completed,Mobile App,Yes,1,Shopping,"35.6895,139.6917"
636,859997,Payment,6811.25414598351,2024-09-27 00:00:00,430,USD,3,Pending,Mobile App,,1,,"-33.8688,151.2093"
637,422499,Withdrawal,761.508755942632,2024-09-28 00:00:00,350,JPY,23,Completed,ATM,No,2.5,Cash Withdrawal,"35.6895,139.6917"
638,488440,Withdrawal,,2024-09-29 00:00:00,201,JPY,22,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
639,879077,Deposit,5007.10515335436,2024-09-30 00:00:00,33,EUR,8,Completed,Branch,No,5,Salary,"52.5200,13.4050"
640,522275,Withdrawal,,2024-10-01 00:00:00,42,JPY,19,Pending,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
641,841566,Transfer,2784.51729593106,2024-10-02 00:00:00,467,USD,10,Failed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
642,182086,Payment,9987.02423041661,2024-10-03 00:00:00,206,USD,9,,Mobile App,Yes,1,Shopping,"52.5200,13.4050"
643,282848,Payment,1366.91032255967,2024-10-04 00:00:00,146,JPY,19,Completed,POS,Yes,1.5,Shopping,"52.5200,13.4050"
644,555445,Payment,6683.51485122522,2024-10-05 00:00:00,279,GBP,12,Completed,Mobile App,Yes,1,Travel,"52.5200,13.4050"
645,808573,Transfer,,2024-10-06 00:00:00,77,EUR,12,Completed,Branch,Yes,5,Loan Payment,"51.5074,-0.1278"
646,933728,Transfer,7911.12729936927,2024-10-07 00:00:00,186,JPY,5,Completed,Online Banking,Yes,0,Loan Payment,"52.5200,13.4050"
647,583223,Deposit,6564.34191938418,2024-10-08 00:00:00,251,JPY,21,Completed,Branch,No,5,Salary,"35.6895,139.6917"
648,100268,Payment,5683.89840381856,2024-10-09 00:00:00,87,USD,23,Completed,POS,No,1.5,Travel,"40.7128,-74.0060"
649,232531,Transfer,516.350285604025,2024-10-10 00:00:00,446,GBP,11,Pending,,Yes,0,Loan Payment,"35.6895,139.6917"
650,545627,Payment,810.88586925797,2024-10-11 00:00:00,262,GBP,13,Completed,POS,Yes,1.5,Utility,"-33.8688,151.2093"
651,109474,Deposit,8257.26575786189,2024-10-12 00:00:00,331,JPY,15,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
652,992035,Transfer,9888.33225604654,2024-10-13 00:00:00,478,JPY,14,Completed,Mobile App,Yes,1,Loan Payment,"40.7128,-74.0060"
653,168462,,1211.58035266031,2024-10-14 00:00:00,276,GBP,12,Completed,ATM,Yes,,Loan Payment,"35.6895,139.6917"
654,536128,Deposit,5388.54436030136,2024-10-15 00:00:00,385,EUR,21,Completed,Online Banking,No,0,,"52.5200,13.4050"
655,842559,Deposit,4827.47320170218,2024-10-16 00:00:00,386,USD,15,Completed,Online Banking,Yes,0,Salary,"51.5074,-0.1278"
656,875193,Withdrawal,4256.92044584803,2024-10-17 00:00:00,124,EUR,4,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
657,803319,Deposit,,2024-10-18 00:00:00,241,USD,7,Completed,Branch,Yes,5,Salary,"51.5074,-0.1278"
658,102194,,209.162961856802,2024-10-19 00:00:00,381,USD,4,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
659,246136,Payment,3235.1380514161,2024-10-20 00:00:00,78,JPY,18,Completed,POS,Yes,1.5,Travel,"52.5200,13.4050"
660,640162,Transfer,7910.20084532262,2024-10-21 00:00:00,452,EUR,20,Completed,ATM,Yes,2.5,Loan Payment,"35.6895,139.6917"
661,474054,Payment,9516.09718378998,2024-10-22 00:00:00,19,JPY,14,Completed,Mobile App,No,1,Shopping,
662,164039,Payment,2665.93851094688,2024-10-23 00:00:00,181,EUR,15,Completed,POS,Yes,1.5,Shopping,"40.7128,-74.0060"
663,479052,Deposit,6342.33011576836,2024-10-24 00:00:00,436,JPY,2,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
664,591704,Withdrawal,3437.27946445965,2024-10-25 00:00:00,354,EUR,20,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
665,160085,Payment,6203.73325043857,2024-10-26 00:00:00,494,GBP,4,Failed,Mobile App,No,1,Utility,"51.5074,-0.1278"
666,560576,Payment,936.869192959223,2024-10-27 00:00:00,221,JPY,11,Completed,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
667,511482,Payment,455.696515423962,2024-10-28 00:00:00,219,JPY,11,Completed,POS,Yes,1.5,Travel,"51.5074,-0.1278"
668,631617,Withdrawal,8348.33294356686,2024-10-29 00:00:00,38,JPY,18,Completed,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
669,720795,Payment,7176.73350429673,2024-10-30 00:00:00,353,EUR,1,,POS,Yes,1.5,Utility,"51.5074,-0.1278"
670,491233,Deposit,8495.9627062118,2024-10-31 00:00:00,28,USD,7,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
671,546811,,218.24011356918,2024-11-01 00:00:00,236,USD,5,Completed,Online Banking,Yes,0,Loan Payment,"52.5200,13.4050"
672,664674,Withdrawal,2590.01343470783,2024-11-02 00:00:00,280,GBP,12,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
673,251672,Transfer,1418.81878361558,2024-11-03 00:00:00,259,JPY,21,Completed,POS,Yes,1.5,Loan Payment,"40.7128,-74.0060"
674,508418,Transfer,1364.04690850484,2024-11-04 00:00:00,184,EUR,6,Completed,Online Banking,Yes,0,Loan Payment,"51.5074,-0.1278"
675,254514,Withdrawal,2750.62065690442,2024-11-05 00:00:00,247,JPY,3,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
676,860035,Deposit,6445.38956051329,2024-11-06 00:00:00,397,GBP,18,Completed,Online Banking,No,0,Salary,"51.5074,-0.1278"
677,163107,Payment,1122.08242469154,2024-11-07 00:00:00,476,JPY,7,Pending,POS,No,1.5,Utility,"35.6895,139.6917"
678,306082,Withdrawal,7894.16560083838,2024-11-08 00:00:00,347,EUR,7,Reversed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
679,327017,Payment,355.970784358875,2024-11-09 00:00:00,10,EUR,10,Completed,POS,Yes,1.5,Shopping,"40.7128,-74.0060"
680,795109,Transfer,5813.41830784193,2024-11-10 00:00:00,3,USD,2,Completed,POS,Yes,1.5,Loan Payment,"35.6895,139.6917"
681,278036,Payment,3381.23888798888,2024-11-11 00:00:00,466,USD,12,Completed,Mobile App,Yes,1,Travel,
682,952259,Payment,929.086100244182,2024-11-12 00:00:00,317,GBP,3,Completed,Mobile App,Yes,1,Utility,"40.7128,-74.0060"
683,152568,Payment,6753.81888027005,2024-11-13 00:00:00,354,GBP,14,Completed,,Yes,1.5,Shopping,"-33.8688,151.2093"
684,830129,Payment,,2024-11-14 00:00:00,97,-999,9,Completed,POS,Yes,1.5,Shopping,"-33.8688,151.2093"
685,340533,Deposit,8729.52705973683,2024-11-15 00:00:00,112,GBP,8,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
686,473801,Payment,2934.39289427707,2024-11-16 00:00:00,286,GBP,2,Pending,Mobile App,Yes,1,Travel,"35.6895,139.6917"
687,972463,Withdrawal,3334.35520452002,2024-11-17 00:00:00,283,EUR,15,,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
688,771011,Withdrawal,2761.11258988701,2024-11-18 00:00:00,239,JPY,12,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
689,679169,Deposit,178.881054958156,2024-11-19 00:00:00,55,EUR,1,Completed,Online Banking,No,0,Salary,"52.5200,13.4050"
690,539827,Payment,4737.07176382293,2024-11-20 00:00:00,466,USD,23,Completed,Mobile App,Yes,1,Shopping,"52.5200,13.4050"
691,995615,Withdrawal,291.271636285267,2024-11-21 00:00:00,317,GBP,14,Completed,ATM,No,2.5,Cash Withdrawal,"51.5074,-0.1278"
692,393230,Transfer,6274.32367188176,2024-11-22 00:00:00,158,EUR,2,Completed,POS,Yes,1.5,Loan Payment,"35.6895,139.6917"
693,257222,Payment,7615.13813632926,2024-11-23 00:00:00,343,EUR,1,Completed,Mobile App,Yes,1,Travel,"-33.8688,151.2093"
694,309277,Payment,8314.92930719877,2024-11-24 00:00:00,277,JPY,20,Pending,POS,Yes,1.5,Utility,"-33.8688,151.2093"
695,705974,Deposit,977.964280469357,2024-11-25 00:00:00,402,GBP,21,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
696,439467,Transfer,4112.95535449576,2024-11-26 00:00:00,238,JPY,3,Completed,Online Banking,Yes,0,Loan Payment,"-33.8688,151.2093"
697,390421,,2219.38400451639,2024-11-27 00:00:00,356,GBP,18,Completed,ATM,Yes,2.5,Loan Payment,"35.6895,139.6917"
698,105468,Payment,7382.55040091021,2024-11-28 00:00:00,318,JPY,15,Completed,POS,Yes,1.5,Utility,"40.7128,-74.0060"
699,575899,Deposit,8640.48049780069,2024-11-29 00:00:00,192,GBP,10,Completed,Online Banking,Yes,0,Salary,"35.6895,139.6917"
700,553637,Deposit,8001.13062111285,2024-11-30 00:00:00,374,EUR,1,Completed,Branch,Yes,5,Salary,
701,857976,Withdrawal,2415.45131165455,2024-12-01 00:00:00,337,EUR,11,Completed,ATM,No,2.5,Cash Withdrawal,"52.5200,13.4050"
702,697263,Transfer,4400.21207922127,2024-12-02 00:00:00,138,USD,5,Pending,POS,Yes,1.5,Loan Payment,"51.5074,-0.1278"
703,755110,Withdrawal,7517.43166573202,2024-12-03 00:00:00,268,USD,9,Failed,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
704,248540,Payment,1939.80797501852,2024-12-04 00:00:00,350,-999,2,Completed,POS,Yes,1.5,Shopping,"40.7128,-74.0060"
705,581771,Withdrawal,6408.03721070741,2024-12-05 00:00:00,164,GBP,10,Completed,ATM,,2.5,Cash Withdrawal,"-33.8688,151.2093"
706,825566,Payment,1568.57241180221,2024-12-06 00:00:00,232,GBP,21,Failed,POS,Yes,1.5,Utility,"-33.8688,151.2093"
707,637522,Transfer,1250.22843257267,2024-12-07 00:00:00,353,EUR,21,Completed,POS,Yes,1.5,Loan Payment,"40.7128,-74.0060"
708,290741,Payment,6050.44080913352,2024-12-08 00:00:00,442,USD,5,Completed,Mobile App,Yes,1,Utility,"35.6895,139.6917"
709,944863,Deposit,615.407502246375,2024-12-09 00:00:00,82,EUR,15,Completed,Branch,No,5,Salary,"52.5200,13.4050"
710,500508,Withdrawal,3843.46621163165,2024-12-10 00:00:00,92,GBP,11,Completed,ATM,Yes,2.5,Cash Withdrawal,
711,197475,Payment,3594.50735084801,2024-12-11 00:00:00,211,USD,10,Completed,Mobile App,Yes,1,Shopping,"51.5074,-0.1278"
712,742143,Withdrawal,1896.19913537539,2024-12-12 00:00:00,365,JPY,20,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
713,474083,Deposit,2320.12561268483,2024-12-13 00:00:00,197,EUR,15,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
714,422971,Deposit,891.853828136713,2024-12-14 00:00:00,473,EUR,15,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
715,140388,Deposit,9745.65875765941,2024-12-15 00:00:00,135,JPY,16,Completed,Online Banking,Yes,0,,"40.7128,-74.0060"
716,130174,Deposit,5022.19915963897,2024-12-16 00:00:00,479,EUR,14,Completed,Branch,,5,,"51.5074,-0.1278"
717,320218,Deposit,193.984739713991,2024-12-17 00:00:00,437,USD,6,Completed,Branch,Yes,5,Salary,"35.6895,139.6917"
718,664844,Transfer,,2024-12-18 00:00:00,205,USD,15,Completed,ATM,Yes,2.5,Loan Payment,"35.6895,139.6917"
719,380815,Deposit,6177.79090584076,2024-12-19 00:00:00,315,GBP,21,Completed,Branch,No,5,Salary,"51.5074,-0.1278"
720,566565,Deposit,7786.25480219573,2024-12-20 00:00:00,37,EUR,14,Completed,Online Banking,Yes,0,Salary,"51.5074,-0.1278"
721,487972,Withdrawal,1929.03247812501,2024-12-21 00:00:00,163,EUR,8,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
722,670220,Transfer,551.396899191317,2024-12-22 00:00:00,183,EUR,12,,ATM,Yes,2.5,Loan Payment,"35.6895,139.6917"
723,199241,Withdrawal,,2024-12-23 00:00:00,166,JPY,1,Failed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
724,438736,Deposit,7951.46788237945,2024-12-24 00:00:00,320,GBP,8,Completed,Branch,No,5,Salary,
725,364822,Deposit,3716.84712124095,2024-12-25 00:00:00,234,USD,23,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
726,398757,Deposit,436.048920234303,2024-12-26 00:00:00,415,EUR,4,Completed,Branch,Yes,,Salary,"40.7128,-74.0060"
727,485394,Payment,8291.00605331008,2024-12-27 00:00:00,268,GBP,7,Completed,Mobile App,Yes,1,Utility,
728,626497,Payment,6623.76708866193,2024-12-28 00:00:00,389,USD,2,Completed,POS,Yes,1.5,Travel,"52.5200,13.4050"
729,424660,Payment,4913.58593563843,2024-12-29 00:00:00,296,USD,12,Completed,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
730,717314,Deposit,7866.19583684847,2024-12-30 00:00:00,498,JPY,12,Reversed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
731,243295,Deposit,4799.46051572779,2024-12-31 00:00:00,180,JPY,6,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
732,231592,,2104.30771504823,2025-01-01 00:00:00,290,JPY,20,Completed,Online Banking,Yes,0,Loan Payment,"40.7128,-74.0060"
733,341941,Transfer,9227.16233502675,2025-01-02 00:00:00,327,EUR,6,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
734,743198,Transfer,9133.45958143143,2025-01-03 00:00:00,499,GBP,6,Completed,Branch,Yes,5,Loan Payment,"-33.8688,151.2093"
735,854690,Withdrawal,7493.68807390887,2025-01-04 00:00:00,357,USD,12,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
736,669707,Transfer,575.655072708146,2025-01-05 00:00:00,250,GBP,17,Completed,Mobile App,Yes,1,Loan Payment,"-33.8688,151.2093"
737,385921,Payment,7762.36770164322,2025-01-06 00:00:00,275,USD,7,Completed,POS,Yes,1.5,Shopping,"-33.8688,151.2093"
738,713728,Deposit,3637.61675544725,2025-01-07 00:00:00,247,JPY,15,Completed,Branch,Yes,5,Salary,"51.5074,-0.1278"
739,315254,Deposit,1028.3650061882,2025-01-08 00:00:00,453,EUR,20,Pending,Online Banking,Yes,,Salary,"-33.8688,151.2093"
740,664775,Payment,294.490055334214,2025-01-09 00:00:00,480,EUR,4,Completed,Mobile App,,1,Utility,"52.5200,13.4050"
741,509971,Deposit,6573.82041241582,2025-01-10 00:00:00,262,JPY,17,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
742,990289,Withdrawal,4187.52004822519,2025-01-11 00:00:00,353,USD,13,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
743,333602,Transfer,634.025220940116,2025-01-12 00:00:00,212,JPY,5,,Branch,Yes,5,,"51.5074,-0.1278"
744,455743,Transfer,5465.23488022791,2025-01-13 00:00:00,240,USD,11,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
745,697456,Deposit,3008.30562705376,2025-01-14 00:00:00,382,USD,22,Completed,,No,5,Salary,"40.7128,-74.0060"
746,612423,Payment,6031.0095009153,2025-01-15 00:00:00,438,USD,7,Completed,Mobile App,Yes,,Utility,"-33.8688,151.2093"
747,612737,Payment,5456.44230506811,2025-01-16 00:00:00,31,GBP,5,Completed,POS,Yes,1.5,Utility,"35.6895,139.6917"
748,557977,Transfer,4302.98071779689,2025-01-17 00:00:00,424,USD,2,Failed,,Yes,1.5,Loan Payment,"35.6895,139.6917"
749,595355,Transfer,6330.73609846336,2025-01-18 00:00:00,181,JPY,23,Completed,Branch,Yes,,Loan Payment,"-33.8688,151.2093"
750,996071,Transfer,2968.11830113455,2025-01-19 00:00:00,46,JPY,21,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
751,959316,Transfer,8483.51998788386,2025-01-20 00:00:00,250,USD,23,Completed,ATM,Yes,,Loan Payment,"52.5200,13.4050"
752,615922,Payment,1921.15165456978,2025-01-21 00:00:00,372,JPY,16,Completed,POS,Yes,1.5,Utility,"52.5200,13.4050"
753,718115,Transfer,5310.97684947541,2025-01-22 00:00:00,178,GBP,18,Completed,Online Banking,No,0,,"51.5074,-0.1278"
754,971702,Deposit,6999.71971114349,2025-01-23 00:00:00,376,JPY,8,Completed,Branch,Yes,5,Salary,"40.7128,-74.0060"
755,653358,Payment,9803.07905110744,2025-01-24 00:00:00,135,JPY,21,Completed,POS,No,1.5,Utility,"35.6895,139.6917"
756,983391,Withdrawal,8846.03871326084,2025-01-25 00:00:00,346,USD,19,Reversed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
757,925146,Withdrawal,6137.99195377521,2025-01-26 00:00:00,426,JPY,11,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
758,541510,Transfer,1488.78242767718,2025-01-27 00:00:00,46,JPY,10,Pending,Branch,Yes,5,Loan Payment,"40.7128,-74.0060"
759,934299,Deposit,1383.6883959276,2025-01-28 00:00:00,196,JPY,11,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
760,717169,Transfer,7400.8675580251,2025-01-29 00:00:00,166,USD,1,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
761,902774,Withdrawal,8907.55555391328,2025-01-30 00:00:00,175,EUR,7,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
762,266628,Deposit,5143.11385213848,2025-01-31 00:00:00,154,EUR,10,Completed,Branch,No,5,Salary,"52.5200,13.4050"
763,458817,Deposit,6858.82618938028,2025-02-01 00:00:00,127,GBP,16,,Branch,Yes,5,Salary,"-33.8688,151.2093"
764,946555,Withdrawal,844.178201816193,2025-02-02 00:00:00,147,JPY,17,Completed,,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
765,795997,Transfer,1799.88707703918,2025-02-03 00:00:00,439,EUR,1,Reversed,Mobile App,Yes,1,Loan Payment,"40.7128,-74.0060"
766,239717,Transfer,6633.37364003972,2025-02-04 00:00:00,55,EUR,16,,,Yes,1.5,Loan Payment,"-33.8688,151.2093"
767,315929,Withdrawal,,2025-02-05 00:00:00,388,USD,21,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
768,527947,Deposit,6477.80761640551,2025-02-06 00:00:00,24,GBP,1,Completed,Online Banking,No,0,Salary,"51.5074,-0.1278"
769,123228,Transfer,3674.22798644199,2025-02-07 00:00:00,57,USD,9,Completed,POS,Yes,1.5,Loan Payment,"51.5074,-0.1278"
770,273833,,8261.77472912946,2025-02-08 00:00:00,312,USD,7,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
771,284295,Payment,3664.78231307969,2025-02-09 00:00:00,48,EUR,20,Reversed,Mobile App,Yes,1,Travel,
772,137059,Transfer,3869.44402264908,2025-02-10 00:00:00,26,EUR,2,Completed,Mobile App,Yes,1,Loan Payment,"35.6895,139.6917"
773,584733,Deposit,1418.26385581667,2025-02-11 00:00:00,393,USD,8,Pending,Branch,Yes,5,Salary,"35.6895,139.6917"
774,100876,Deposit,6406.98717942422,2025-02-12 00:00:00,4,GBP,1,,Branch,Yes,5,Salary,"52.5200,13.4050"
775,959008,Deposit,,2025-02-13 00:00:00,373,JPY,16,Completed,Branch,Yes,5,Salary,"51.5074,-0.1278"
776,807480,Withdrawal,7959.03492063937,2025-02-14 00:00:00,379,GBP,6,Failed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
777,592557,Payment,1060.52412151424,2025-02-15 00:00:00,191,JPY,22,Completed,POS,Yes,1.5,Shopping,"-33.8688,151.2093"
778,845733,Withdrawal,9088.62200320709,2025-02-16 00:00:00,451,EUR,13,Completed,ATM,Yes,,Cash Withdrawal,"-33.8688,151.2093"
779,798753,Transfer,8288.74379688233,2025-02-17 00:00:00,20,JPY,20,Completed,Online Banking,No,0,Loan Payment,"35.6895,139.6917"
