AccountNumber,AccountHolder,AccountType,Balance,InterestRate,CreditScore,OpeningDate,LoanAmount,AccountHolderDetails
752415,David Jackson,Credit,26051.6638811949,3.92505041824133,631,2021-06-16 00:00:00,41869.4661921223,"Sector: Finance, Residence: 2 years, City: Berlin"
159252,Charles Jackson,Checking,27510.1000189859,2.47981294456701,627,2021-06-17 00:00:00,19914.6118316959,"Sector: Education, Residence: 4 years, City: Sydney"
330308,Richard Smith,Credit,30745.0119467576,3.68300423541248,707,2021-06-18 00:00:00,18096.9850167492,"Sector: Education, Residence: 8 years, City: New York"
552637,Karen Williams,Loan,41339.3671859611,4.25413805786764,841,2021-06-19 00:00:00,13707.9020910003,"Sector: Healthcare, Residence: 17 years, City: Tokyo"
784176,,Credit,14200.4194003518,1.19793666337169,486,2021-06-20 00:00:00,18942.7062352289,"Sector: Finance, Residence: 4 years, City: Sydney"
163358,Joseph Garcia,Checking,10682.6033415521,2.10293501041294,361,2021-06-21 00:00:00,36680.954757538,"Sector: Healthcare, Residence: 12 years, City: Tokyo"
502535,Barbara Jones,Loan,30091.0864045501,1.92592624351542,838,2021-06-22 00:00:00,12275.7550275565,"Sector: Education, Residence: 12 years, City: London"
536027,Susan Moore,Credit,6122.17274670267,0.846425991168131,345,2021-06-23 00:00:00,24813.4433269214,"Sector: Retail, Residence: 1 years, City: Berlin"
576798,Karen Miller,Checking,44237.0936201579,4.2908711358964,421,2021-06-24 00:00:00,46958.0957372989,"Sector: Retail, Residence: 13 years, City: Berlin"
886201,Barbara Davis,Credit,7451.75417768148,3.81779387247857,541,2021-06-25 00:00:00,6925.27332382998,"Sector: Retail, Residence: 4 years, City: Tokyo"
987854,Joseph Lopez,Loan,28249.983919496,2.8396596523685,582,2021-06-26 00:00:00,13518.9891195547,"Sector: Technology, Residence: 8 years, City: Tokyo"
274020,Robert Taylor,Credit,33638.406596309,2.81652025164328,564,2021-06-27 00:00:00,19300.2007575694,"Sector: Technology, Residence: 8 years, City: New York"
312536,Susan Johnson,Savings,1175.79285258726,3.62889501332004,534,2021-06-28 00:00:00,49150.5587142403,"Sector: Finance, Residence: 15 years, City: New York"
961749,Mary Johnson,Checking,1124.98717847487,3.35118019528582,364,2021-06-29 00:00:00,36288.5468730536,"Sector: Healthcare, Residence: 7 years, City: Berlin"
758374,John Garcia,Credit,43638.3388439725,3.04780839614996,675,2021-06-30 00:00:00,47230.5793099991,"Sector: Technology, Residence: 6 years, City: Sydney"
110898,David Jackson,Savings,27297.6601922274,2.46509814905335,782,2021-07-01 00:00:00,29017.3842612026,"Sector: Healthcare, Residence: 16 years, City: New York"
645213,Jennifer Johnson,Savings,35168.5112739817,3.74361381758827,602,2021-07-02 00:00:00,27932.3625698084,"Sector: Healthcare, Residence: 17 years, City: London"
648248,Jessica Lopez,Credit,37125.2738748399,2.92090569720696,747,2021-07-03 00:00:00,5794.12923146949,"Sector: Retail, Residence: 1 years, City: New York"
282042,Sarah Garcia,Checking,23196.9851886136,2.90474323472565,817,2021-07-04 00:00:00,13700.5327188461,"Sector: Healthcare, Residence: 11 years, City: Berlin"
498698,Linda Rodriguez,Checking,16334.418429935,0.933570120201504,381,2021-07-05 00:00:00,18865.9911986732,"Sector: Healthcare, Residence: 5 years, City: Berlin"
859186,,Credit,32062.5546333301,1.54248230138512,703,2021-07-06 00:00:00,8879.3538852352,"Sector: Finance, Residence: 14 years, City: Berlin"
855099,Michael Garcia,Savings,28880.9465112493,1.79251835668455,743,2021-07-07 00:00:00,11448.6230167969,"Sector: Technology, Residence: 8 years, City: London"
746629,Elizabeth Williams,Credit,28718.8440143933,2.20351199043344,672,2021-07-08 00:00:00,11908.7790337472,"Sector: Technology, Residence: 17 years, City: Tokyo"
632690,William Williams,Credit,39506.4367442757,3.0099579336381,538,2021-07-09 00:00:00,16646.4208808635,"Sector: Education, Residence: 11 years, City: Tokyo"
721588,Linda Davis,Loan,378.158020183256,3.79442748499751,646,2021-07-10 00:00:00,29650.7412916955,"Sector: Education, Residence: 6 years, City: New York"
790702,Charles Wilson,Credit,47215.8909679857,4.6765328016274,715,2021-07-11 00:00:00,24197.4338143221,"Sector: Education, Residence: 6 years, City: Berlin"
198037,Sarah Jackson,Credit,33227.9416601645,2.87692769712156,563,2021-07-12 00:00:00,41585.276474194,"Sector: Education, Residence: 18 years, City: Tokyo"
745636,Charles Brown,Loan,39752.8312648159,4.23849866966164,461,2021-07-13 00:00:00,10422.8124242852,"Sector: Technology, Residence: 16 years, City: New York"
981985,Robert Smith,Savings,21835.566253809,1.06183038970909,552,2021-07-14 00:00:00,21091.051519816,"Sector: Technology, Residence: 14 years, City: Berlin"
683863,Robert Taylor,Credit,36255.7535635604,3.24986795408344,561,2021-07-15 00:00:00,28417.3500425516,"Sector: Education, Residence: 1 years, City: Tokyo"
439184,Mary Lopez,Savings,46084.1792549263,2.48317592858072,651,2021-07-16 00:00:00,22664.4844339423,"Sector: Retail, Residence: 15 years, City: Berlin"
537720,John Anderson,Loan,6443.7131147354,2.08894888202402,640,2021-07-17 00:00:00,41265.2483686985,"Sector: Healthcare, Residence: 8 years, City: Sydney"
678892,Thomas Martin,Credit,23003.5095698463,2.83586868774192,709,2021-07-18 00:00:00,20408.9480722538,"Sector: Technology, Residence: 2 years, City: Tokyo"
361522,Joseph Johnson,Savings,47790.2219630739,2.38830327207547,546,2021-07-19 00:00:00,5667.18864190834,"Sector: Technology, Residence: 2 years, City: Berlin"
958812,Patricia Jones,Checking,,2.04716469367918,677,2021-07-20 00:00:00,24798.2603206376,"Sector: Healthcare, Residence: 20 years, City: Sydney"
314311,Barbara Hernandez,Checking,13761.4266801901,2.15517916964622,638,2021-07-21 00:00:00,28301.426249042,"Sector: Technology, Residence: 1 years, City: New York"
241480,Charles Garcia,Loan,15259.1304323235,2.40487296120244,356,2021-07-22 00:00:00,32400.2336203219,"Sector: Retail, Residence: 19 years, City: London"
965967,Susan Gonzalez,Checking,45185.7951905579,4.28180914168186,319,2021-07-23 00:00:00,9539.31634095899,"Sector: Finance, Residence: 15 years, City: New York"
842736,James Garcia,Savings,19299.7879342708,2.83154479885843,342,2021-07-24 00:00:00,23025.2827737825,"Sector: Retail, Residence: 14 years, City: New York"
859940,William Smith,Loan,,0.643374331056018,621,2021-07-25 00:00:00,19165.5077590893,"Sector: Finance, Residence: 16 years, City: Sydney"
609472,Susan Rodriguez,Loan,30693.9153626591,4.2390443829537,623,2021-07-26 00:00:00,37734.6136956799,"Sector: Education, Residence: 20 years, City: Sydney"
438352,Jessica Miller,Loan,21771.5589762974,1.34996798616239,555,2021-07-27 00:00:00,28760.3176717187,"Sector: Technology, Residence: 18 years, City: London"
997085,,Checking,27814.0819290029,3.7647640732955,411,2021-07-28 00:00:00,18886.9959953319,"Sector: Education, Residence: 9 years, City: Berlin"
293228,Joseph Smith,Loan,49560.8452478986,*^$$,317,2021-07-29 00:00:00,32283.2457410488,"Sector: Retail, Residence: 13 years, City: Berlin"
410460,Karen Gonzalez,Loan,36537.9573204028,0.797680959641882,661,2021-07-30 00:00:00,33171.0699459776,"Sector: Retail, Residence: 19 years, City: Tokyo"
890412,William Davis,Loan,,2.73361391424832,426,2021-07-31 00:00:00,7586.24597429434,"Sector: Retail, Residence: 9 years, City: Tokyo"
160902,David Martinez,Credit,11388.5208161662,0.723982801958696,482,2021-08-01 00:00:00,28617.6171097055,"Sector: Retail, Residence: 19 years, City: Tokyo"
138073,Thomas Wilson,Credit,11287.1403709746,0.834262409431085,470,2021-08-02 00:00:00,24989.3408281826,"Sector: Technology, Residence: 19 years, City: London"
460408,Robert Rodriguez,Loan,30768.8084433255,1.33736594411808,786,2021-08-03 00:00:00,38143.3032306533,"Sector: Technology, Residence: 6 years, City: New York"
121787,Charles Miller,Loan,14589.5530892105,2.6291538506443,379,2021-08-04 00:00:00,25229.5053208421,"Sector: Technology, Residence: 14 years, City: Tokyo"
294643,Susan Johnson,Savings,9464.67684750628,1.33478196102835,479,2021-08-05 00:00:00,16869.2435274804,"Sector: Technology, Residence: 1 years, City: London"
825048,James Jackson,Savings,32537.7208110883,0.97555577176591,716,2021-08-06 00:00:00,10905.8389491027,"Sector: Finance, Residence: 5 years, City: New York"
289434,Michael Thomas,Checking,42569.9434284504,1.51410758223748,315,2021-08-07 00:00:00,33606.512880853,"Sector: Technology, Residence: 19 years, City: Sydney"
909922,Susan Moore,Credit,29728.6849385818,1.59599530696087,398,2021-08-08 00:00:00,26649.6864377761,"Sector: Healthcare, Residence: 17 years, City: Tokyo"
411624,Joseph Lopez,Credit,25015.0861208208,1.63131233992367,652,2021-08-09 00:00:00,26540.3372981455,"Sector: Technology, Residence: 8 years, City: Sydney"
573539,,Loan,11482.7702514144,4.891348026189,395,2021-08-10 00:00:00,19353.9729587829,"Sector: Technology, Residence: 18 years, City: Berlin"
241536,Linda Jackson,Checking,47304.1307959656,1.10646294096999,621,2021-08-11 00:00:00,37373.5299543239,"Sector: Education, Residence: 9 years, City: New York"
669367,John Thomas,Credit,17400.6869958412,0.801517885896644,345,2021-08-12 00:00:00,46636.848790686,"Sector: Finance, Residence: 11 years, City: London"
702192,Elizabeth Gonzalez,Loan,27201.2072448949,1.50057586932321,767,2021-08-13 00:00:00,46059.373226684,"Sector: Education, Residence: 4 years, City: Tokyo"
916300,Michael Johnson,Loan,22681.1795413943,4.93752724589145,743,2021-08-14 00:00:00,29291.3460592249,"Sector: Retail, Residence: 4 years, City: Berlin"
932718,John Lopez,Savings,16375.0243506027,2.28048314973656,689,2021-08-15 00:00:00,7285.22340630117,"Sector: Technology, Residence: 18 years, City: Sydney"
697890,Robert Davis,Loan,41936.9122393742,2.08685263737811,726,2021-08-16 00:00:00,31021.4230828883,"Sector: Finance, Residence: 8 years, City: London"
634604,Jessica Jones,Loan,23687.8712129853,2.61144739729078,751,2021-08-17 00:00:00,15052.0595210179,"Sector: Education, Residence: 20 years, City: London"
396770,Patricia Jackson,Loan,26147.1686930676,2.75048148150665,329,2021-08-18 00:00:00,41093.1614627379,"Sector: Technology, Residence: 20 years, City: New York"
147588,Richard Lopez,Loan,9057.84352535388,0.981607148648427,782,2021-08-19 00:00:00,39035.3703984435,"Sector: Finance, Residence: 1 years, City: Tokyo"
993883,Charles Lopez,Checking,44904.8222149246,2.38535432148498,416,2021-08-20 00:00:00,24037.5110811709,"Sector: Finance, Residence: 7 years, City: Sydney"
627867,Linda Hernandez,Checking,8399.27735525702,3.93353081469507,364,2021-08-21 00:00:00,23168.7917425188,"Sector: Education, Residence: 11 years, City: Tokyo"
800221,David Hernandez,Credit,857.671453372505,1.06550678290923,335,2021-08-22 00:00:00,47869.3077708006,"Sector: Education, Residence: 10 years, City: New York"
729164,Patricia Jackson,Checking,6548.16082226142,4.05601945921226,396,2021-08-23 00:00:00,31152.1139120608,"Sector: Education, Residence: 16 years, City: London"
674332,Richard Martin,Checking,34002.1779960828,2.75657016404215,682,2021-08-24 00:00:00,46802.452752008,"Sector: Retail, Residence: 1 years, City: Sydney"
451667,Joseph Thomas,Savings,24435.3921260089,4.58373586687477,729,2021-08-25 00:00:00,41429.5320305456,"Sector: Technology, Residence: 8 years, City: Berlin"
826424,Barbara Brown,Loan,496.421507936373,4.99341662596272,666,2021-08-26 00:00:00,13279.6870970095,"Sector: Finance, Residence: 11 years, City: Berlin"
763560,Linda Smith,Savings,15807.5131258529,1.90071123711289,421,2021-08-27 00:00:00,48771.0845635786,"Sector: Education, Residence: 1 years, City: Berlin"
778461,Patricia Brown,Checking,3616.41077037408,4.49267139958716,782,2021-08-28 00:00:00,40863.922161908,"Sector: Healthcare, Residence: 5 years, City: Sydney"
337302,William Williams,Loan,6312.17905434988,4.39311437793346,554,2021-08-29 00:00:00,42675.2406178508,"Sector: Healthcare, Residence: 3 years, City: Tokyo"
284492,Michael Miller,Loan,26740.4861662656,2.30433354551157,710,2021-08-30 00:00:00,10832.3218969257,"Sector: Healthcare, Residence: 20 years, City: London"
471787,Thomas Martin,Credit,17274.2189335195,4.0818117514158,627,2021-08-31 00:00:00,8278.57670115849,"Sector: Technology, Residence: 13 years, City: Tokyo"
666629,Elizabeth Smith,Credit,18465.1742809652,3.13689698645782,618,2021-09-01 00:00:00,47591.26167595,"Sector: Education, Residence: 4 years, City: Sydney"
572400,Patricia Williams,Checking,19350.0425827832,0.998691248871753,639,2021-09-02 00:00:00,16016.8906847335,"Sector: Education, Residence: 12 years, City: Berlin"
473441,Elizabeth Martinez,Checking,40014.5553937814,3.2553594643438,437,2021-09-03 00:00:00,49527.8554290051,"Sector: Education, Residence: 10 years, City: New York"
982637,Linda Wilson,Loan,31926.38677605,3.3287016007172,649,2021-09-04 00:00:00,19511.2171681082,"Sector: Technology, Residence: 11 years, City: London"
893199,Robert Taylor,Savings,,2.27799488791285,675,2021-09-05 00:00:00,23470.3796334548,"Sector: Healthcare, Residence: 4 years, City: Sydney"
998496,Sarah Thomas,Checking,20336.9147850166,1.10848781368621,333,2021-09-06 00:00:00,36911.3841938191,"Sector: Education, Residence: 12 years, City: Sydney"
392450,Michael Hernandez,Savings,19495.0324937333,1.17637290080765,516,2021-09-07 00:00:00,34634.8095244407,"Sector: Education, Residence: 18 years, City: Sydney"
562678,Patricia Johnson,Loan,36613.2661911374,4.06886441566636,518,2021-09-08 00:00:00,14392.7387879106,"Sector: Education, Residence: 6 years, City: Sydney"
469304,Sarah Smith,Savings,44549.0465874351,4.58653214291149,828,2021-09-09 00:00:00,19903.6371356271,"Sector: Education, Residence: 17 years, City: Sydney"
626056,Susan Thomas,Credit,34435.2452901735,2.83781599037522,422,2021-09-10 00:00:00,24426.4062899122,"Sector: Finance, Residence: 6 years, City: Sydney"
243536,Charles Martin,Savings,18719.6508100278,4.97116324062326,364,2021-09-11 00:00:00,12306.4541715693,"Sector: Retail, Residence: 1 years, City: New York"
123664,Patricia Rodriguez,Checking,4648.37258022142,,456,2021-09-12 00:00:00,37003.0475795963,"Sector: Retail, Residence: 12 years, City: Berlin"
938020,Elizabeth Martin,Checking,13327.7704244588,2.88965399366472,816,2021-09-13 00:00:00,9234.35043280261,"Sector: Healthcare, Residence: 4 years, City: Berlin"
871955,Jennifer Brown,Checking,32327.2427537687,3.52584427207213,394,2021-09-14 00:00:00,29236.6616629487,"Sector: Finance, Residence: 12 years, City: Berlin"
920944,Michael Davis,Savings,45319.2564565111,4.42269809439802,508,2021-09-15 00:00:00,36317.7541660084,"Sector: Retail, Residence: 12 years, City: Tokyo"
683625,Jessica Jones,Credit,19494.563149212,4.41601393046017,518,2021-09-16 00:00:00,42212.6036157927,"Sector: Healthcare, Residence: 5 years, City: London"
890501,Linda Hernandez,Checking,,1.74718775186358,397,2021-09-17 00:00:00,40065.4762413256,"Sector: Retail, Residence: 12 years, City: London"
728435,Susan Lopez,Loan,,4.00834471034265,343,2021-09-18 00:00:00,26267.9499335137,"Sector: Retail, Residence: 2 years, City: New York"
719536,John Wilson,Credit,47584.7015890486,1.36928541244885,316,2021-09-19 00:00:00,45148.4967490452,"Sector: Healthcare, Residence: 11 years, City: Berlin"
701239,Jennifer Thomas,Credit,11964.2687867067,2.29744000823992,828,2021-09-20 00:00:00,24098.1879033173,"Sector: Finance, Residence: 4 years, City: New York"
720979,Susan Rodriguez,Credit,30962.7745124987,3.41006347222539,671,2021-09-21 00:00:00,29280.4125336261,"Sector: Retail, Residence: 7 years, City: Sydney"
481249,Robert Brown,Checking,31770.1708137175,2.79596906200373,778,2021-09-22 00:00:00,7145.66701681368,"Sector: Healthcare, Residence: 1 years, City: London"
892378,Mary Miller,Checking,29047.8709430483,1.42549056124711,417,2021-09-23 00:00:00,13580.4234180592,"Sector: Healthcare, Residence: 3 years, City: Tokyo"
708246,Michael Jones,Savings,34603.5464232137,4.29911523850042,463,2021-09-24 00:00:00,47567.8462626127,"Sector: Finance, Residence: 19 years, City: New York"
187452,Jennifer Brown,Loan,26701.1769317355,2.62443784887681,793,2021-09-25 00:00:00,9626.6223721946,"Sector: Finance, Residence: 8 years, City: London"
402741,John Gonzalez,Credit,16354.1979718157,2.51360353930298,502,2021-09-26 00:00:00,8793.16041789541,"Sector: Education, Residence: 3 years, City: New York"
848567,William Wilson,Loan,33504.1339464924,3.23101872229538,346,2021-09-27 00:00:00,7760.96999196595,"Sector: Finance, Residence: 19 years, City: New York"
845004,John Martinez,Savings,16313.8533644738,*^$$,615,2021-09-28 00:00:00,24510.1714222626,"Sector: Education, Residence: 9 years, City: Sydney"
834726,,Checking,1127.8719164987,2.1797821996728,335,2021-09-29 00:00:00,47820.7966760657,"Sector: Technology, Residence: 19 years, City: Tokyo"
833675,Linda Miller,Credit,1209.93773224025,3.87564798407645,618,2021-09-30 00:00:00,9614.10452378911,"Sector: Technology, Residence: 10 years, City: New York"
597740,Mary Rodriguez,Credit,12459.3917836385,2.48573485329739,440,2021-10-01 00:00:00,31472.6831954371,"Sector: Education, Residence: 18 years, City: New York"
873671,James Davis,Credit,1299.91441754258,3.61791175500848,586,2021-10-02 00:00:00,10898.2905063177,"Sector: Finance, Residence: 6 years, City: Berlin"
260143,Susan Wilson,Loan,11630.843457681,3.80655929431461,416,2021-10-03 00:00:00,6252.97111159859,"Sector: Technology, Residence: 2 years, City: Tokyo"
270204,Thomas Smith,Loan,5987.58207044488,2.46325825936155,471,2021-10-04 00:00:00,48253.716393887,"Sector: Finance, Residence: 7 years, City: London"
786039,Richard Rodriguez,Savings,9421.16731046333,3.1957723657072,402,2021-10-05 00:00:00,32885.1249021223,"Sector: Finance, Residence: 8 years, City: London"
927932,Karen Miller,Savings,,3.48916560913486,375,2021-10-06 00:00:00,5309.07074563426,"Sector: Education, Residence: 7 years, City: Tokyo"
278842,Linda Gonzalez,Savings,26346.2013386239,4.33089864980931,626,2021-10-07 00:00:00,8710.73842283916,"Sector: Retail, Residence: 3 years, City: Tokyo"
583312,Jessica Smith,Checking,41191.3301818791,3.83314352478959,395,2021-10-08 00:00:00,13112.3208791363,"Sector: Education, Residence: 4 years, City: London"
762865,Richard Thomas,Loan,24181.6570269229,1.21505897474697,308,2021-10-09 00:00:00,7603.95571718817,"Sector: Healthcare, Residence: 13 years, City: New York"
313550,,Loan,8307.06624949022,3.42244473785133,358,2021-10-10 00:00:00,21999.4804161006,"Sector: Technology, Residence: 20 years, City: New York"
761121,John Smith,Credit,46188.8870311735,4.59487898609025,482,2021-10-11 00:00:00,31065.9700541681,"Sector: Finance, Residence: 2 years, City: Berlin"
552869,,Credit,26599.3120385141,4.51192156125869,303,2021-10-12 00:00:00,34823.6342701642,"Sector: Education, Residence: 20 years, City: Sydney"
699333,Barbara Hernandez,Loan,7549.02771120909,3.21086027896948,442,2021-10-13 00:00:00,15231.0195640018,"Sector: Retail, Residence: 4 years, City: Sydney"
790602,Joseph Jones,Savings,,1.68984035926256,414,2021-10-14 00:00:00,44733.7295121931,"Sector: Finance, Residence: 16 years, City: Tokyo"
203993,,Checking,19672.8287863141,3.56092797938034,597,2021-10-15 00:00:00,14525.2422807691,"Sector: Retail, Residence: 5 years, City: Sydney"
475720,,Credit,31416.1260535155,3.2982163868979,573,2021-10-16 00:00:00,40750.289157351,"Sector: Technology, Residence: 7 years, City: Berlin"
858622,Charles Hernandez,Checking,39303.0778763508,0.814501036988679,498,2021-10-17 00:00:00,41788.0999989943,"Sector: Healthcare, Residence: 9 years, City: Tokyo"
325479,Linda Jones,Loan,12062.8568724421,2.3749131532188,835,2021-10-18 00:00:00,15568.7083410915,"Sector: Education, Residence: 12 years, City: Sydney"
530933,Mary Lopez,Loan,,1.58277935084252,519,2021-10-19 00:00:00,20380.1608548281,"Sector: Finance, Residence: 10 years, City: London"
977969,Jessica Davis,Loan,37461.6169295799,3.99376663744303,517,2021-10-20 00:00:00,31052.1875904681,"Sector: Finance, Residence: 9 years, City: Berlin"
762704,Sarah Johnson,Checking,20016.6846033545,3.37681646358879,800,2021-10-21 00:00:00,47629.3079920014,"Sector: Finance, Residence: 7 years, City: New York"
941994,Patricia Moore,Checking,44424.2027488666,3.76387203687659,761,2021-10-22 00:00:00,42698.9348615619,"Sector: Technology, Residence: 8 years, City: Tokyo"
890134,Barbara Anderson,Savings,36215.2617528823,1.99283748932404,341,2021-10-23 00:00:00,17379.3931195297,"Sector: Technology, Residence: 17 years, City: Sydney"
490001,Barbara Martinez,Savings,43652.3556949426,2.60131893534198,305,2021-10-24 00:00:00,20305.6752420527,"Sector: Education, Residence: 2 years, City: Tokyo"
399568,David Smith,Savings,39570.2346507319,2.43855328237758,318,2021-10-25 00:00:00,31619.8865941314,"Sector: Technology, Residence: 7 years, City: London"
926110,,Loan,5574.8326438098,4.66843077744641,782,2021-10-26 00:00:00,11751.6544501878,"Sector: Healthcare, Residence: 1 years, City: London"
842673,Barbara Davis,Checking,45628.6982706534,1.46723677340693,359,2021-10-27 00:00:00,48430.0537524925,"Sector: Finance, Residence: 10 years, City: New York"
529303,Joseph Miller,Loan,49140.2374841355,0.862374928681778,747,2021-10-28 00:00:00,21669.1036140704,"Sector: Finance, Residence: 11 years, City: London"
858286,Mary Brown,Savings,44544.5731107069,2.59704650919787,413,2021-10-29 00:00:00,48503.2446037145,"Sector: Finance, Residence: 8 years, City: New York"
532324,Jennifer Williams,Credit,20088.1047288496,1.18670841094612,719,2021-10-30 00:00:00,36363.32877666,"Sector: Technology, Residence: 18 years, City: Tokyo"
312686,Barbara Hernandez,Checking,31981.0823513251,1.73460936535385,448,2021-10-31 00:00:00,27635.9567637707,"Sector: Finance, Residence: 14 years, City: Sydney"
310588,,Savings,35672.1815626515,1.17866790401399,576,2021-11-01 00:00:00,34343.9903527139,"Sector: Retail, Residence: 17 years, City: Berlin"
977860,Joseph Jackson,Loan,5791.70422717845,4.90322148202663,692,2021-11-02 00:00:00,9678.11543284619,"Sector: Healthcare, Residence: 1 years, City: Berlin"
845265,Jessica Gonzalez,Credit,3826.71682729597,3.49681135798135,823,2021-11-03 00:00:00,40739.4649326836,"Sector: Finance, Residence: 17 years, City: New York"
382367,James Hernandez,Credit,9727.5491653322,3.02974152421333,623,2021-11-04 00:00:00,6618.49796411438,"Sector: Healthcare, Residence: 14 years, City: Sydney"
895721,Joseph Martin,Checking,,2.77681000506542,789,2021-11-05 00:00:00,24300.4729459645,"Sector: Finance, Residence: 6 years, City: London"
620344,Jennifer Martin,Checking,36697.1422279983,1.6126866148709,523,2021-11-06 00:00:00,29258.7902057026,"Sector: Education, Residence: 10 years, City: Berlin"
878509,Mary Williams,Checking,43194.8046229252,1.16230691020036,672,2021-11-07 00:00:00,15506.1060834164,"Sector: Technology, Residence: 10 years, City: Berlin"
254745,Jennifer Anderson,Savings,43490.4835236973,3.88331696037784,619,2021-11-08 00:00:00,11279.1701698252,"Sector: Education, Residence: 5 years, City: Sydney"
327793,Thomas Taylor,Checking,30035.9137536381,2.43471903529855,737,2021-11-09 00:00:00,42576.9120676948,"Sector: Retail, Residence: 19 years, City: Tokyo"
832122,Joseph Garcia,Loan,27806.1786964086,,841,2021-11-10 00:00:00,39475.1658942517,"Sector: Finance, Residence: 9 years, City: New York"
914019,John Jones,Savings,644.130102205331,4.19497352738406,502,2021-11-11 00:00:00,28441.8625181626,"Sector: Education, Residence: 2 years, City: London"
122094,Thomas Williams,Credit,44878.9647937832,0.987791644541812,331,2021-11-12 00:00:00,15903.4455684197,"Sector: Finance, Residence: 8 years, City: Tokyo"
277429,Thomas Miller,Checking,35055.7805999552,0.579197868932737,442,2021-11-13 00:00:00,9212.81722619851,"Sector: Healthcare, Residence: 9 years, City: Berlin"
148061,Richard Martin,Checking,12638.781701999,3.31033564679277,838,2021-11-14 00:00:00,40588.0413724824,"Sector: Retail, Residence: 3 years, City: New York"
984214,Susan Thomas,Savings,14722.5660377894,1.93603338051021,824,2021-11-15 00:00:00,46370.2828891021,"Sector: Education, Residence: 17 years, City: Tokyo"
401985,Patricia Lopez,Credit,33871.2009155555,4.9635374431857,677,2021-11-16 00:00:00,7462.35570317293,"Sector: Finance, Residence: 16 years, City: London"
869765,Linda Rodriguez,Savings,40284.8460210088,1.42493325770076,518,2021-11-17 00:00:00,20302.9857895056,"Sector: Education, Residence: 7 years, City: Sydney"
875562,James Taylor,Loan,32060.6488724364,4.60756154220598,771,2021-11-18 00:00:00,11566.2463833526,"Sector: Retail, Residence: 19 years, City: Tokyo"
446821,Jennifer Miller,Savings,3991.06461916207,0.950908944987633,448,2021-11-19 00:00:00,48199.9300758591,"Sector: Education, Residence: 12 years, City: London"
800710,Charles Jackson,Savings,43643.0444298846,3.84347167878009,504,2021-11-20 00:00:00,16905.0830033241,"Sector: Healthcare, Residence: 1 years, City: London"
178167,,Credit,48099.5808390798,2.63086875402111,490,2021-11-21 00:00:00,40385.8014220206,"Sector: Technology, Residence: 16 years, City: Berlin"
193639,Richard Williams,Checking,31695.8339526136,0.873828756504432,842,2021-11-22 00:00:00,44170.2666734643,"Sector: Technology, Residence: 9 years, City: London"
217280,,Savings,48542.1039938364,-999,397,2021-11-23 00:00:00,28148.7442797875,"Sector: Healthcare, Residence: 19 years, City: New York"
996520,Karen Smith,Credit,9663.07633368384,2.15689330735351,755,2021-11-24 00:00:00,12318.886086271,"Sector: Finance, Residence: 17 years, City: Tokyo"
557614,John Lopez,Loan,49466.5082418881,*^$$,366,2021-11-25 00:00:00,10101.8063770468,"Sector: Technology, Residence: 2 years, City: Tokyo"
429354,Patricia Taylor,Savings,12407.4124917293,3.8580706238912,350,2021-11-26 00:00:00,23204.4905122293,"Sector: Finance, Residence: 11 years, City: New York"
930479,William Hernandez,Credit,24682.6005208367,0.52197145970543,575,2021-11-27 00:00:00,19365.730685131,"Sector: Healthcare, Residence: 17 years, City: New York"
260629,William Moore,Loan,,1.30038412568999,806,2021-11-28 00:00:00,25037.4528783004,"Sector: Technology, Residence: 1 years, City: Sydney"
711869,Linda Taylor,Loan,42277.4878095502,3.29459617599876,502,2021-11-29 00:00:00,44727.6307890178,"Sector: Finance, Residence: 4 years, City: Berlin"
910723,Jennifer Martinez,Checking,35147.2064958901,1.87321292902385,340,2021-11-30 00:00:00,30925.2928257725,"Sector: Retail, Residence: 14 years, City: New York"
334299,Joseph Rodriguez,Savings,4007.26103386015,2.80094131725775,354,2021-12-01 00:00:00,14713.320373013,"Sector: Technology, Residence: 11 years, City: London"
716955,Richard Johnson,Savings,44749.3079405959,4.59791547319977,640,2021-12-02 00:00:00,26083.5521997825,"Sector: Retail, Residence: 8 years, City: Sydney"
990727,James Brown,Checking,3907.89415632348,2.36659966459709,307,2021-12-03 00:00:00,11807.8347839411,"Sector: Healthcare, Residence: 20 years, City: Sydney"
596415,John Lopez,Savings,16627.652419235,2.69619903769853,426,2021-12-04 00:00:00,42712.9888495204,"Sector: Healthcare, Residence: 8 years, City: New York"
750752,Mary Davis,Credit,28354.18908932,1.98918825427514,441,2021-12-05 00:00:00,14435.539327688,"Sector: Education, Residence: 13 years, City: Berlin"
637547,Thomas Moore,Checking,24348.7568490091,0.864345692684807,322,2021-12-06 00:00:00,33638.0958711733,"Sector: Technology, Residence: 11 years, City: Berlin"
592563,James Smith,Credit,23802.6507089742,1.19266689742623,630,2021-12-07 00:00:00,48935.8268580445,"Sector: Education, Residence: 6 years, City: London"
731290,Jennifer Lopez,Savings,4185.25776213666,2.74783725770631,408,2021-12-08 00:00:00,12311.6238081949,"Sector: Retail, Residence: 10 years, City: New York"
995933,Elizabeth Miller,Loan,26504.6905406064,4.90879068596661,678,2021-12-09 00:00:00,15990.9032810007,"Sector: Education, Residence: 11 years, City: Sydney"
947781,Karen Davis,Loan,48770.2405489832,4.22553502362702,838,2021-12-10 00:00:00,10334.4910911343,"Sector: Healthcare, Residence: 12 years, City: Sydney"
